i,j,dist_km
C080,C052,33.9864
C080,C053,18.140900000000002
C080,C054,5.597
C080,C055,0.0
C080,C056,19.6801
C080,C057,18.451700000000002
C080,C058,3.2563
C080,C059,7.7523
C080,C060,11.9284
C080,C061,6.5149
C080,C062,18.6565
C080,C063,8.690700000000001
C080,C064,3.3164000000000002
C080,C065,13.894200000000001
C080,C066,25.9783
C080,C067,7.4253
C080,C068,28.327
C080,C069,22.5252
C080,C070,9.2062
C080,C071,13.8862
C080,C072,8.7218
C080,C073,15.91
C080,C074,24.6318
C080,C075,5.6536
C081,C051,26.688200000000002
C081,C052,19.536099999999998
C081,C053,9.2053
C081,C054,19.785
C081,C055,16.292
C081,C056,0.0
C081,C057,2.2074000000000003
C081,C058,17.167
C081,C059,8.9903
C081,C060,16.6226
C081,C061,22.0903
C081,C062,19.3491
C081,C063,23.0141
C081,C064,14.915799999999999
C081,C065,5.5966000000000005
C081,C066,14.724200000000002
C081,C067,21.336
C081,C068,13.876700000000001
C081,C069,7.5633
C081,C070,22.0725
C081,C071,13.6735
C081,C072,14.1785
C081,C073,11.3714
C081,C074,11.7477
C081,C075,19.5643
C082,C051,25.0323
C082,C052,19.3795
C082,C053,9.043700000000001
C082,C054,18.1292
C082,C055,19.7272
C082,C056,1.3888
C082,C057,0.0
C082,C058,20.6022
C082,C059,9.2521
C082,C060,14.9668
C082,C061,25.5255
C082,C062,19.1875
C082,C063,21.3583
C082,C064,18.351
C082,C065,6.9489
C082,C066,16.019299999999998
C082,C067,24.7712
C082,C068,13.7201
C082,C069,8.684700000000001
C082,C070,20.416700000000002
C082,C071,13.511899999999999
C082,C072,12.5227
C082,C073,11.4835
C082,C074,12.869200000000001
C082,C075,22.9995
C083,C051,15.4082
C083,C052,35.484300000000005
C083,C053,19.638900000000003
C083,C054,4.9316
C083,C055,2.3851999999999998
C083,C056,21.178099999999997
C083,C057,19.9497
C083,C058,0.0
C083,C059,9.2503
C083,C060,13.4263
C083,C061,5.0296
C083,C062,20.1545
C083,C063,7.2368999999999994
C083,C064,4.8703
C083,C065,15.392100000000001
C083,C066,27.4763
C083,C067,4.7886999999999995
C083,C068,29.824900000000003
C083,C069,24.0232
C083,C070,10.688799999999999
C083,C071,15.3842
C083,C072,10.219700000000001
C083,C073,17.4079
C083,C074,26.1297
C083,C075,3.017
C084,C051,16.5126
C084,C052,26.9922
C084,C053,11.146799999999999
C084,C054,9.609399999999999
C084,C055,7.3985
C084,C056,12.686
C084,C057,11.457600000000001
C084,C058,8.2735
C084,C059,0.0
C084,C060,6.8517
C084,C061,13.1969
C084,C062,13.5799
C084,C063,12.8385
C084,C064,6.022399999999999
C084,C065,6.9001
C084,C066,18.9842
C084,C067,12.4426
C084,C068,21.332900000000002
C084,C069,15.5311
C084,C070,12.3016
C084,C071,8.8095
C084,C072,4.402
C084,C073,10.179799999999998
C084,C074,17.6376
C084,C075,10.6708
C085,C051,13.5993
C085,C052,27.7658
C085,C053,8.767299999999999
C085,C054,9.380700000000001
C085,C055,10.970799999999999
C085,C056,13.443299999999999
C085,C057,12.4805
C085,C058,11.845799999999999
C085,C059,6.6512
C085,C060,0.0
C085,C061,16.769099999999998
C085,C062,9.5752
C085,C063,13.541799999999999
C085,C064,9.5946
C085,C065,10.3698
C085,C066,16.9615
C085,C067,16.0148
C085,C068,22.1064
C085,C069,13.5084
C085,C070,6.2543999999999995
C085,C071,3.2011
C085,C072,3.3599
C085,C073,7.086
C085,C074,15.615
C085,C075,14.2431
C086,C051,19.9501
C086,C052,40.0108
C086,C053,24.1654
C086,C054,10.4792
C086,C055,6.1868
C086,C056,25.7046
C086,C057,24.4761
C086,C058,5.119
C086,C059,13.7768
C086,C060,17.9528
C086,C061,0.0
C086,C062,24.681
C086,C063,12.2247
C086,C064,8.3251
C086,C065,19.918599999999998
C086,C066,32.0028
C086,C067,7.9076
C086,C068,34.3514
C086,C069,28.549599999999998
C086,C070,15.2306
C086,C071,19.9106
C086,C072,14.7462
C086,C073,21.9344
C086,C074,30.656200000000002
C086,C075,6.1358999999999995
C087,C051,12.625200000000001
C087,C052,33.8106
C087,C053,10.5091
C087,C054,15.9417
C087,C055,17.5317
C087,C056,20.728
C087,C057,19.7652
C087,C058,18.4067
C087,C059,13.2121
C087,C060,7.337
C087,C061,23.330099999999998
C087,C062,0.0
C087,C063,15.4845
C087,C064,16.1556
C087,C065,17.6545
C087,C066,18.3496
C087,C067,22.5758
C087,C068,28.1512
C087,C069,17.6295
C087,C070,8.8431
C087,C071,6.0272
C087,C072,9.9208
C087,C073,8.6424
C087,C074,15.096200000000001
C087,C075,20.804
C088,C051,8.658700000000001
C088,C052,38.7112
C088,C053,19.7127
C088,C054,3.6660999999999997
C088,C055,8.943700000000002
C088,C056,24.3888
C088,C057,23.426
C088,C058,9.295200000000001
C088,C059,13.8018
C088,C060,11.1647
C088,C061,12.414100000000001
C088,C062,13.944700000000001
C088,C063,0.0
C088,C064,12.8178
C088,C065,21.3153
C088,C066,27.907
C088,C067,9.941600000000001
C088,C068,33.0519
C088,C069,24.453799999999998
C088,C070,7.9962
C088,C071,13.174
C088,C072,13.424100000000001
C088,C073,18.0315
C088,C074,26.5604
C088,C075,6.6563
C089,C051,17.2551
C089,C052,32.1514
C089,C053,16.6387
C089,C054,10.352
C089,C055,3.2373000000000003
C089,C056,15.2207
C089,C057,15.1284
C089,C058,4.6058
C089,C059,6.9441999999999995
C089,C060,11.3134
C089,C061,8.4133
C089,C062,18.0415
C089,C063,13.001700000000001
C089,C064,0.0
C089,C065,12.059299999999999
C089,C066,24.467299999999998
C089,C067,9.1985
C089,C068,26.492099999999997
C089,C069,21.014200000000002
C089,C070,12.5356
C089,C071,13.2712
C089,C072,8.1068
C089,C073,14.5507
C089,C074,23.1207
C089,C075,7.426699999999999
C090,C051,20.6382
C090,C052,20.7288
C090,C053,5.7643
C090,C054,13.735100000000001
C090,C055,15.333
C090,C056,6.424
C090,C057,5.7816
C090,C058,16.208
C090,C059,6.1248000000000005
C090,C060,10.572700000000001
C090,C061,21.131400000000003
C090,C062,15.4662
C090,C063,16.9642
C090,C064,13.9569
C090,C065,0.0
C090,C066,13.601700000000001
C090,C067,20.377
C090,C068,15.0694
C090,C069,7.949
C090,C070,16.0226
C090,C071,10.855
C090,C072,8.1285
C090,C073,8.2041
C090,C074,12.2552
C090,C075,18.6053
CD01,C051,26.2655
CD01,C052,15.82
CD01,C053,10.1055
CD01,C054,26.4196
CD01,C055,28.017599999999998
CD01,C056,16.168
CD01,C057,12.1875
CD01,C058,28.892599999999998
CD01,C059,20.5257
CD01,C060,18.3565
CD01,C061,33.8159
CD01,C062,17.8111
CD01,C063,30.425
CD01,C064,26.6414
CD01,C065,14.866200000000001
CD01,C066,0.0
CD01,C067,33.0616
CD01,C068,10.1607
CD01,C069,6.4528
CD01,C070,21.411099999999998
CD01,C071,16.9241
CD01,C072,20.126900000000003
CD01,C073,11.3612
CD01,C074,4.4756
CD01,C075,31.289900000000003
CD02,C051,18.171200000000002
CD02,C052,39.839400000000005
CD02,C053,23.994
CD02,C054,7.030399999999999
CD02,C055,6.9738
CD02,C056,25.5332
CD02,C057,24.3048
CD02,C058,4.7856000000000005
CD02,C059,13.6054
CD02,C060,17.7814
CD02,C061,7.9045
CD02,C062,23.4572
CD02,C063,10.2575
CD02,C064,9.729700000000001
CD02,C065,19.7473
CD02,C066,31.831400000000002
CD02,C067,0.0
CD02,C068,34.18
CD02,C069,28.3783
CD02,C070,13.9169
CD02,C071,19.0947
CD02,C072,14.5748
CD02,C073,21.763
CD02,C074,30.4848
CD02,C075,2.5714
CD03,C051,39.1735
CD03,C052,5.6594
CD03,C053,21.3476
CD03,C054,32.2704
CD03,C055,33.868300000000005
CD03,C056,19.33
CD03,C057,19.709
CD03,C058,34.743300000000005
CD03,C059,25.1971
CD03,C060,29.3253
CD03,C061,39.6667
CD03,C062,32.5937
CD03,C063,35.4995
CD03,C064,32.492200000000004
CD03,C065,19.537599999999998
CD03,C066,14.3303
CD03,C067,38.9124
CD03,C068,0.0
CD03,C069,15.347
CD03,C070,32.3037
CD03,C071,28.2518
CD03,C072,26.6639
CD03,C073,23.5246
CD03,C074,18.6627
CD03,C075,37.1406
CD04,C051,24.674400000000002
CD04,C052,16.2285
CD04,C053,6.7346
CD04,C054,20.2162
CD04,C055,21.8141
CD04,C056,8.7698
CD04,C057,8.5991
CD04,C058,22.6891
CD04,C059,14.178799999999999
CD04,C060,14.2554
CD04,C061,27.6124
CD04,C062,17.980700000000002
CD04,C063,24.6169
CD04,C064,20.437900000000003
CD04,C065,8.7418
CD04,C066,5.1556999999999995
CD04,C067,26.8581
CD04,C068,10.5691
CD04,C069,0.0
CD04,C070,16.9411
CD04,C071,13.181899999999999
CD04,C072,14.6096
CD04,C073,8.9116
CD04,C074,5.3775
CD04,C075,25.0864
CD05,C051,8.3506
CD05,C052,33.4327
CD05,C053,14.4342
CD05,C054,4.7734
CD05,C055,8.4375
CD05,C056,19.1103
CD05,C057,18.1474
CD05,C058,9.8758
CD05,C059,11.04
CD05,C060,5.8862
CD05,C061,14.7992
CD05,C062,9.6396
CD05,C063,8.2931
CD05,C064,13.9834
CD05,C065,16.0367
CD05,C066,20.2267
CD05,C067,17.8729
CD05,C068,27.7733
CD05,C069,16.7736
CD05,C070,0.0
CD05,C071,5.982399999999999
CD05,C072,7.7486999999999995
CD05,C073,11.7535
CD05,C074,18.8801
CD05,C075,9.548
CD06,C051,14.6015
CD06,C052,27.294400000000003
CD06,C053,6.8392
CD06,C054,11.654
CD06,C055,13.2441
CD06,C056,13.8904
CD06,C057,12.9276
CD06,C058,14.1191
CD06,C059,8.9245
CD06,C060,3.0494
CD06,C061,19.0424
CD06,C062,6.1615
CD06,C063,14.544
CD06,C064,11.867899999999999
CD06,C065,10.8169
CD06,C066,14.566600000000001
CD06,C067,18.2881
CD06,C068,21.635099999999998
CD06,C069,11.1134
CD06,C070,6.769100000000001
CD06,C071,0.0
CD06,C072,5.6331999999999995
CD06,C073,5.7761000000000005
CD06,C074,13.22
CD06,C075,16.5164
CD07,C051,14.217799999999999
CD07,C052,28.1982
CD07,C053,12.1199
CD07,C054,7.3147
CD07,C055,8.912700000000001
CD07,C056,13.8919
CD07,C057,12.6635
CD07,C058,9.787700000000001
CD07,C059,4.7441
CD07,C060,3.9381
CD07,C061,14.711
CD07,C062,10.6662
CD07,C063,10.5438
CD07,C064,7.5365
CD07,C065,8.106
CD07,C066,20.3141
CD07,C067,13.956700000000001
CD07,C068,22.5388
CD07,C069,16.861
CD07,C070,9.3879
CD07,C071,5.895899999999999
CD07,C072,0.0
CD07,C073,9.545
CD07,C074,18.9675
CD07,C075,12.185
CD08,C051,18.4444
CD08,C052,25.6576
CD08,C053,2.0732
CD08,C054,15.7972
CD08,C055,17.3952
CD08,C056,14.235700000000001
CD08,C057,12.1601
CD08,C058,18.2702
CD08,C059,10.6975
CD08,C060,6.8841
CD08,C061,23.1935
CD08,C062,8.4367
CD08,C063,18.387
CD08,C064,16.019
CD08,C065,9.752600000000001
CD08,C066,12.9297
CD08,C067,22.4392
CD08,C068,19.9982
CD08,C069,9.4765
CD08,C070,9.7624
CD08,C071,5.8106
CD08,C072,8.8929
CD08,C073,0.0
CD08,C074,11.5831
CD08,C075,20.6675
CD09,C051,23.2239
CD09,C052,23.3537
CD09,C053,7.063899999999999
CD09,C054,23.3781
CD09,C055,24.976
CD09,C056,12.5786
CD09,C057,11.992
CD09,C058,25.851
CD09,C059,17.4842
CD09,C060,15.3149
CD09,C061,30.7744
CD09,C062,14.7695
CD09,C063,27.3834
CD09,C064,23.5999
CD09,C065,11.8247
CD09,C066,3.9724
CD09,C067,30.02
CD09,C068,17.6944
CD09,C069,7.3447
CD09,C070,18.3695
CD09,C071,13.8825
CD09,C072,17.0853
CD09,C073,8.319600000000001
CD09,C074,0.0
CD09,C075,28.2483
CD10,C051,14.3974
CD10,C052,37.405300000000004
CD10,C053,21.559900000000003
CD10,C054,4.7382
CD10,C055,5.289
CD10,C056,23.0991
CD10,C057,21.8706
CD10,C058,3.1008
CD10,C059,11.171299999999999
CD10,C060,15.347299999999999
CD10,C061,6.2197
CD10,C062,20.0676
CD10,C063,6.4837
CD10,C064,9.3905
CD10,C065,17.3131
CD10,C066,29.397299999999998
CD10,C067,2.4778000000000002
CD10,C068,31.745900000000002
CD10,C069,25.9441
CD10,C070,11.2326
CD10,C071,17.3051
CD10,C072,12.1407
CD10,C073,19.3289
CD10,C074,28.0507
CD10,C075,0.0
C076,C077,39.8538
C076,C078,20.8553
C076,C079,10.6957
C076,C080,14.535
C076,C081,25.531299999999998
C076,C082,24.5685
C076,C083,15.9734
C076,C084,17.858
C076,C085,12.3072
C076,C086,20.136
C076,C087,11.4421
C076,C088,8.4036
C076,C089,17.5897
C076,C090,22.4578
C076,CD01,29.0495
C076,CD02,17.983400000000003
C076,CD03,34.1944
C076,CD04,25.596400000000003
C076,CD05,8.264
C076,CD06,13.441799999999999
C076,CD07,14.5667
C076,CD08,15.2343
C076,CD09,27.702900000000003
C076,CD10,14.378200000000001
C077,C076,38.431
C077,C078,20.605
C077,C079,31.5278
C077,C080,33.125800000000005
C077,C081,18.5875
C077,C082,18.9664
C077,C083,34.000800000000005
C077,C084,24.4545
C077,C085,28.5827
C077,C086,38.924099999999996
C077,C087,31.8511
C077,C088,34.7569
C077,C089,31.749599999999997
C077,C090,18.795
C077,CD01,13.5877
C077,CD02,38.1698
C077,CD03,7.0192
C077,CD04,14.6044
C077,CD05,31.5612
C077,CD06,27.5092
C077,CD07,25.9213
C077,CD08,22.782
C077,CD09,17.9202
C077,CD10,36.3981
C078,C076,20.2922
C078,C077,22.3547
C078,C079,17.702099999999998
C078,C080,19.3
C078,C081,10.879
C078,C082,8.8035
C078,C083,20.175
C078,C084,12.055399999999999
C078,C085,9.0165
C078,C086,25.0984
C078,C087,10.056799999999999
C078,C088,20.2347
C078,C089,17.9239
C078,C090,6.395899999999999
C078,CD01,9.6268
C078,CD02,24.344099999999997
C078,CD03,16.695400000000003
C078,CD04,6.1737
C078,CD05,12.5589
C078,CD06,7.943
C078,CD07,10.797799999999999
C078,CD08,2.0733
C078,CD09,8.2802
C078,CD10,22.5723
C079,C076,10.6463
C079,C077,33.712900000000005
C079,C078,17.229400000000002
C079,C080,5.399
C079,C081,19.4067
C079,C082,18.1783
C079,C083,5.453399999999999
C079,C084,10.258799999999999
C079,C085,8.6814
C079,C086,10.6026
C079,C087,14.7618
C079,C088,3.4627
C079,C089,9.273100000000001
C079,C090,13.6208
C079,CD01,25.4237
C079,CD02,6.2942
C079,CD03,28.0536
C079,CD04,21.970599999999997
C079,CD05,5.9268
C079,CD06,11.1046
C079,CD07,8.459200000000001
C079,CD08,15.548200000000001
C079,CD09,24.077099999999998
C079,CD10,4.8448
C080,C076,13.9257
C080,C077,33.9864
C080,C078,18.140900000000002
C080,C079,5.597
C080,C081,19.6801
C080,C082,18.451700000000002
C080,C083,3.2563
C080,C084,7.7523
C080,C085,11.9284
C080,C086,6.5149
C080,C087,18.6565
C080,C088,8.690700000000001
C080,C089,3.3164000000000002
C080,C090,13.894200000000001
C080,CD01,25.9783
C080,CD02,7.4253
C080,CD03,28.327
C080,CD04,22.5252
C080,CD05,9.2062
C080,CD06,13.8862
C080,CD07,8.7218
C080,CD08,15.91
C080,CD09,24.6318
C080,CD10,5.6536
C081,C076,26.688200000000002
C081,C077,19.536099999999998
C081,C078,9.2053
C081,C079,19.785
C081,C080,16.292
C081,C082,2.2074000000000003
C081,C083,17.167
C081,C084,8.9903
C081,C085,16.6226
C081,C086,22.0903
C081,C087,19.3491
C081,C088,23.0141
C081,C089,14.915799999999999
C081,C090,5.5966000000000005
C081,CD01,14.724200000000002
C081,CD02,21.336
C081,CD03,13.876700000000001
C081,CD04,7.5633
C081,CD05,22.0725
C081,CD06,13.6735
C081,CD07,14.1785
C081,CD08,11.3714
C081,CD09,11.7477
C081,CD10,19.5643
C082,C076,25.0323
C082,C077,19.3795
C082,C078,9.043700000000001
C082,C079,18.1292
C082,C080,19.7272
C082,C081,1.3888
C082,C083,20.6022
C082,C084,9.2521
C082,C085,14.9668
C082,C086,25.5255
C082,C087,19.1875
C082,C088,21.3583
C082,C089,18.351
C082,C090,6.9489
C082,CD01,16.019299999999998
C082,CD02,24.7712
C082,CD03,13.7201
C082,CD04,8.684700000000001
C082,CD05,20.416700000000002
C082,CD06,13.511899999999999
C082,CD07,12.5227
C082,CD08,11.4835
C082,CD09,12.869200000000001
C082,CD10,22.9995
C083,C076,15.4082
C083,C077,35.484300000000005
C083,C078,19.638900000000003
C083,C079,4.9316
C083,C080,2.3851999999999998
C083,C081,21.178099999999997
C083,C082,19.9497
C083,C084,9.2503
C083,C085,13.4263
C083,C086,5.0296
C083,C087,20.1545
C083,C088,7.2368999999999994
C083,C089,4.8703
C083,C090,15.392100000000001
C083,CD01,27.4763
C083,CD02,4.7886999999999995
C083,CD03,29.824900000000003
C083,CD04,24.0232
C083,CD05,10.688799999999999
C083,CD06,15.3842
C083,CD07,10.219700000000001
C083,CD08,17.4079
C083,CD09,26.1297
C083,CD10,3.017
C084,C076,16.5126
C084,C077,26.9922
C084,C078,11.146799999999999
C084,C079,9.609399999999999
C084,C080,7.3985
C084,C081,12.686
C084,C082,11.457600000000001
C084,C083,8.2735
C084,C085,6.8517
C084,C086,13.1969
C084,C087,13.5799
C084,C088,12.8385
C084,C089,6.022399999999999
C084,C090,6.9001
C084,CD01,18.9842
C084,CD02,12.4426
C084,CD03,21.332900000000002
C084,CD04,15.5311
C084,CD05,12.3016
C084,CD06,8.8095
C084,CD07,4.402
C084,CD08,10.179799999999998
C084,CD09,17.6376
C084,CD10,10.6708
C085,C076,13.5993
C085,C077,27.7658
C085,C078,8.767299999999999
C085,C079,9.380700000000001
C085,C080,10.970799999999999
C085,C081,13.443299999999999
C085,C082,12.4805
C085,C083,11.845799999999999
C085,C084,6.6512
C085,C086,16.769099999999998
C085,C087,9.5752
C085,C088,13.541799999999999
C085,C089,9.5946
C085,C090,10.3698
C085,CD01,16.9615
C085,CD02,16.0148
C085,CD03,22.1064
C085,CD04,13.5084
C085,CD05,6.2543999999999995
C085,CD06,3.2011
C085,CD07,3.3599
C085,CD08,7.086
C085,CD09,15.615
C085,CD10,14.2431
C086,C076,19.9501
C086,C077,40.0108
C086,C078,24.1654
C086,C079,10.4792
C086,C080,6.1868
C086,C081,25.7046
C086,C082,24.4761
C086,C083,5.119
C086,C084,13.7768
C086,C085,17.9528
C086,C087,24.681
C086,C088,12.2247
C086,C089,8.3251
C086,C090,19.918599999999998
C086,CD01,32.0028
C086,CD02,7.9076
C086,CD03,34.3514
C086,CD04,28.549599999999998
C086,CD05,15.2306
C086,CD06,19.9106
C086,CD07,14.7462
C086,CD08,21.9344
C086,CD09,30.656200000000002
C086,CD10,6.1358999999999995
C087,C076,12.625200000000001
C087,C077,33.8106
C087,C078,10.5091
C087,C079,15.9417
C087,C080,17.5317
C087,C081,20.728
C087,C082,19.7652
C087,C083,18.4067
C087,C084,13.2121
C087,C085,7.337
C087,C086,23.330099999999998
C087,C088,15.4845
C087,C089,16.1556
C087,C090,17.6545
C087,CD01,18.3496
C087,CD02,22.5758
C087,CD03,28.1512
C087,CD04,17.6295
C087,CD05,8.8431
C087,CD06,6.0272
C087,CD07,9.9208
C087,CD08,8.6424
C087,CD09,15.096200000000001
C087,CD10,20.804
C088,C076,8.658700000000001
C088,C077,38.7112
C088,C078,19.7127
C088,C079,3.6660999999999997
C088,C080,8.943700000000002
C088,C081,24.3888
C088,C082,23.426
C088,C083,9.295200000000001
C088,C084,13.8018
C088,C085,11.1647
C088,C086,12.414100000000001
C088,C087,13.944700000000001
C088,C089,12.8178
C088,C090,21.3153
C088,CD01,27.907
C088,CD02,9.941600000000001
C088,CD03,33.0519
C088,CD04,24.453799999999998
C088,CD05,7.9962
C088,CD06,13.174
C088,CD07,13.424100000000001
C088,CD08,18.0315
C088,CD09,26.5604
C088,CD10,6.6563
C089,C076,17.2551
C089,C077,32.1514
C089,C078,16.6387
C089,C079,10.352
C089,C080,3.2373000000000003
C089,C081,15.2207
C089,C082,15.1284
C089,C083,4.6058
C089,C084,6.9441999999999995
C089,C085,11.3134
C089,C086,8.4133
C089,C087,18.0415
C089,C088,13.001700000000001
C089,C090,12.059299999999999
C089,CD01,24.467299999999998
C089,CD02,9.1985
C089,CD03,26.492099999999997
C089,CD04,21.014200000000002
C089,CD05,12.5356
C089,CD06,13.2712
C089,CD07,8.1068
C089,CD08,14.5507
C089,CD09,23.1207
C089,CD10,7.426699999999999
C090,C076,20.6382
C090,C077,20.7288
C090,C078,5.7643
C090,C079,13.735100000000001
C090,C080,15.333
C090,C081,6.424
C090,C082,5.7816
C090,C083,16.208
C090,C084,6.1248000000000005
C090,C085,10.572700000000001
C090,C086,21.131400000000003
C090,C087,15.4662
C090,C088,16.9642
C090,C089,13.9569
C090,CD01,13.601700000000001
C090,CD02,20.377
C090,CD03,15.0694
C090,CD04,7.949
C090,CD05,16.0226
C090,CD06,10.855
C090,CD07,8.1285
C090,CD08,8.2041
C090,CD09,12.2552
C090,CD10,18.6053
CD01,C076,26.2655
CD01,C077,15.82
CD01,C078,10.1055
CD01,C079,26.4196
CD01,C080,28.017599999999998
CD01,C081,16.168
CD01,C082,12.1875
CD01,C083,28.892599999999998
CD01,C084,20.5257
CD01,C085,18.3565
CD01,C086,33.8159
CD01,C087,17.8111
CD01,C088,30.425
CD01,C089,26.6414
CD01,C090,14.866200000000001
CD01,CD02,33.0616
CD01,CD03,10.1607
CD01,CD04,6.4528
CD01,CD05,21.411099999999998
CD01,CD06,16.9241
CD01,CD07,20.126900000000003
CD01,CD08,11.3612
CD01,CD09,4.4756
CD01,CD10,31.289900000000003
CD02,C076,18.171200000000002
CD02,C077,39.839400000000005
CD02,C078,23.994
CD02,C079,7.030399999999999
CD02,C080,6.9738
CD02,C081,25.5332
CD02,C082,24.3048
CD02,C083,4.7856000000000005
CD02,C084,13.6054
CD02,C085,17.7814
CD02,C086,7.9045
CD02,C087,23.4572
CD02,C088,10.2575
CD02,C089,9.729700000000001
CD02,C090,19.7473
CD02,CD01,31.831400000000002
CD02,CD03,34.18
CD02,CD04,28.3783
CD02,CD05,13.9169
CD02,CD06,19.0947
CD02,CD07,14.5748
CD02,CD08,21.763
CD02,CD09,30.4848
CD02,CD10,2.5714
CD03,C076,39.1735
CD03,C077,5.6594
CD03,C078,21.3476
CD03,C079,32.2704
CD03,C080,33.868300000000005
CD03,C081,19.33
CD03,C082,19.709
CD03,C083,34.743300000000005
CD03,C084,25.1971
CD03,C085,29.3253
CD03,C086,39.6667
CD03,C087,32.5937
CD03,C088,35.4995
CD03,C089,32.492200000000004
CD03,C090,19.537599999999998
CD03,CD01,14.3303
CD03,CD02,38.9124
CD03,CD04,15.347
CD03,CD05,32.3037
CD03,CD06,28.2518
CD03,CD07,26.6639
CD03,CD08,23.5246
CD03,CD09,18.6627
CD03,CD10,37.1406
CD04,C076,24.674400000000002
CD04,C077,16.2285
CD04,C078,6.7346
CD04,C079,20.2162
CD04,C080,21.8141
CD04,C081,8.7698
CD04,C082,8.5991
CD04,C083,22.6891
CD04,C084,14.178799999999999
CD04,C085,14.2554
CD04,C086,27.6124
CD04,C087,17.980700000000002
CD04,C088,24.6169
CD04,C089,20.437900000000003
CD04,C090,8.7418
CD04,CD01,5.1556999999999995
CD04,CD02,26.8581
CD04,CD03,10.5691
CD04,CD05,16.9411
CD04,CD06,13.181899999999999
CD04,CD07,14.6096
CD04,CD08,8.9116
CD04,CD09,5.3775
CD04,CD10,25.0864
CD05,C076,8.3506
CD05,C077,33.4327
CD05,C078,14.4342
CD05,C079,4.7734
CD05,C080,8.4375
CD05,C081,19.1103
CD05,C082,18.1474
CD05,C083,9.8758
CD05,C084,11.04
CD05,C085,5.8862
CD05,C086,14.7992
CD05,C087,9.6396
CD05,C088,8.2931
CD05,C089,13.9834
CD05,C090,16.0367
CD05,CD01,20.2267
CD05,CD02,17.8729
CD05,CD03,27.7733
CD05,CD04,16.7736
CD05,CD06,5.982399999999999
CD05,CD07,7.7486999999999995
CD05,CD08,11.7535
CD05,CD09,18.8801
CD05,CD10,9.548
CD06,C076,14.6015
CD06,C077,27.294400000000003
CD06,C078,6.8392
CD06,C079,11.654
CD06,C080,13.2441
CD06,C081,13.8904
CD06,C082,12.9276
CD06,C083,14.1191
CD06,C084,8.9245
CD06,C085,3.0494
CD06,C086,19.0424
CD06,C087,6.1615
CD06,C088,14.544
CD06,C089,11.867899999999999
CD06,C090,10.8169
CD06,CD01,14.566600000000001
CD06,CD02,18.2881
CD06,CD03,21.635099999999998
CD06,CD04,11.1134
CD06,CD05,6.769100000000001
CD06,CD07,5.6331999999999995
CD06,CD08,5.7761000000000005
CD06,CD09,13.22
CD06,CD10,16.5164
CD07,C076,14.217799999999999
CD07,C077,28.1982
CD07,C078,12.1199
CD07,C079,7.3147
CD07,C080,8.912700000000001
CD07,C081,13.8919
CD07,C082,12.6635
CD07,C083,9.787700000000001
CD07,C084,4.7441
CD07,C085,3.9381
CD07,C086,14.711
CD07,C087,10.6662
CD07,C088,10.5438
CD07,C089,7.5365
CD07,C090,8.106
CD07,CD01,20.3141
CD07,CD02,13.956700000000001
CD07,CD03,22.5388
CD07,CD04,16.861
CD07,CD05,9.3879
CD07,CD06,5.895899999999999
CD07,CD08,9.545
CD07,CD09,18.9675
CD07,CD10,12.185
CD08,C076,18.4444
CD08,C077,25.6576
CD08,C078,2.0732
CD08,C079,15.7972
CD08,C080,17.3952
CD08,C081,14.235700000000001
CD08,C082,12.1601
CD08,C083,18.2702
CD08,C084,10.6975
CD08,C085,6.8841
CD08,C086,23.1935
CD08,C087,8.4367
CD08,C088,18.387
CD08,C089,16.019
CD08,C090,9.752600000000001
CD08,CD01,12.9297
CD08,CD02,22.4392
CD08,CD03,19.9982
CD08,CD04,9.4765
CD08,CD05,9.7624
CD08,CD06,5.8106
CD08,CD07,8.8929
CD08,CD09,11.5831
CD08,CD10,20.6675
